product_id,customer_id,customer_name,rating,title,content,thank_count,created_at
167937668,6066215,Dung Dung,5,Cực kì hài lòng,,0,1715227986
167937668,10149103,Thành nhân,5,Cực kì hài lòng,,0,1696895088
167937668,10149103,Thành nhân,5,Cực kì hài lòng,,0,1696895111
167937668,13433519,Nguyễn Thơ,1,Rất không hài lòng,"Sản phẩm không như đơn đặt hàng, đặt cái này mà lại giao cái khác",0,1665981596
167937668,9613773,Trần Đức,5,Cực kì hài lòng,áo đęp chất lượng cao như trong hình chụp 👍,1,1668227950
167937668,28620391,Nguyễn Nga,4,Hài lòng,,0,1685015524
167937668,9933785,Trần Tấn Phát,5,Cực kì hài lòng,,0,1682434933
167937668,21074110,Nguyễn Minh Triều,5,Cực kì hài lòng,,0,1681818427
167937668,28346218,Lương Thanh Quang,5,Cực kì hài lòng,,0,1678706901
167937668,6026301,Trần Văn Quyền,4,Hài lòng,,0,1672205298
167937668,21858427,Duong Thanh Xuan,4,Hài lòng,chất lượng tôt,0,1664461992
167937668,11258425,Trương Thị Tiểu Nhiên,5,Cực kì hài lòng,Rất hài lòng,0,1664442211
167937668,21959424,Mạnh Chí,5,Cực kì hài lòng,"Ưng lắm, Cảm ơn Shop !",0,1660301428
167937668,6554313,Grace Le,5,Cực kì hài lòng,,0,1667980280
167937668,16457852,Nguyễn Thị Duyên,5,Cực kì hài lòng,,0,1667088185
167937668,15444286,Thu Ba,5,Cực kì hài lòng,,0,1664975474
167937668,7584242,Son Nguyenvan,5,Cực kì hài lòng,ngồi xe ab bị ướt quần,0,1653829274
